business_id|stars|takeout|drivethru|outdoorseating|caters|noise|p_garage|p_street|p_validated|p_lot|p_valet|delivery|price|attire|tv|gf_dessert|gf_latenight|gf_lunch|gf_dinner|gf_breakfast|gf_brunch|reservations|a_romantic|a_intimate|a_classy|a_hipster|a_divey|a_touristy|a_trendy|a_upscale|a_casual|waiter|creditcards|kids|groups|alcohol|wheelchair|wifi|counter|dogs|dancing|coat|smoking|happyhour|m_dj|m_background|m_jukebox|m_live|m_video|m_karaoke|byob|corkage|byobcorkage|tfhours|ages|d_dairyfree|d_glutenfree|d_vegan|d_kosher|d_halal|d_soyfree|d_vegetarian|appt|insurance
xh0bfPUpBejd81_CfDVKaQ|4.0|False|n/a|True|n/a|quiet|True|False|False|False|True|False|4|casual|False|False|False|False|False|True|False|True|False|False|False|False|False|False|False|False|False|True|True|True|True|full_bar|True|free|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|yes_corkage|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
XOVw8WHTzCWjfyudwgAN9A|3.5|True|n/a|n/a|n/a|n/a|False|False|False|False|False|n/a|3|n/a|n/a|n/a|False|False|False|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|True|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
ErTR62P1wNPelAbHkr_9cw|4.0|False|n/a|False|False|quiet|True|False|False|False|False|False|3|casual|False|False|False|False|True|False|False|True|False|False|False|False|False|False|False|False|True|True|True|False|True|full_bar|n/a|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
foDMwBRGJvKw791v0AT7OA|4.5|False|n/a|False|False|average|True|False|False|False|False|False|3|dressy|False|False|False|False|True|False|False|True|True|False|False|False|False|False|False|False|False|True|True|False|True|full_bar|True|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|True|yes_corkage|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
a3HmtiW3WzUvKxWy9Fezkg|4.0|False|n/a|True|n/a|n/a|False|True|False|False|True|False|4|dressy|n/a|False|False|False|True|False|False|True|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|True|True|False|True|full_bar|True|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
kE7hkm4gn8dHvGFwqy6foQ|4.0|False|n/a|False|False|quiet|False|False|False|False|True|False|3|casual|False|False|False|False|True|False|False|True|False|False|True|False|False|False|False|False|False|True|True|False|True|full_bar|True|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
dMnjZzAABWSAF_c8RUwaPg|5.0|n/a|n/a|False|n/a|quiet|False|False|False|False|False|n/a|3|dressy|n/a|False|False|False|False|False|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|True|True|n/a|True|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
x3mVrFxyjNXQ7JNqGpw4qQ|4.0|True|n/a|True|n/a|n/a|False|False|False|True|False|False|3|casual|n/a|False|False|False|False|False|False|True|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|True|True|True|True|full_bar|True|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
pwjg5ZKA8JOswwW_INw9OA|3.5|False|n/a|False|n/a|n/a|False|False|False|True|False|False|3|casual|n/a|False|False|False|True|False|False|True|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|True|True|False|True|full_bar|True|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
4GQhbPvGU5r23YdVm8EmkQ|4.0|True|n/a|True|True|average|False|False|False|True|True|False|3|dressy|True|False|False|False|True|False|False|True|False|False|True|False|False|False|False|False|False|True|True|True|True|full_bar|True|free|n/a|False|n/a|True|no|True|False|n/a|False|True|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
aiUid8bYNV8XDiSk7EKOIw|3.5|True|n/a|False|n/a|quiet|True|False|False|False|True|False|3|casual|False|False|False|False|True|False|False|True|False|False|False|False|False|False|False|False|False|True|True|False|True|full_bar|True|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|True|yes_corkage|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
Q9KILetOPQLzIf7Ki3D8-g|3.5|True|n/a|False|True|average|True|False|False|False|False|False|3|dressy|False|False|False|False|True|False|False|True|False|False|False|False|False|False|True|False|False|True|True|False|True|full_bar|True|paid|True|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
DoEMzev54WS8_lVLJ3NoqQ|4.0|False|n/a|False|False|quiet|False|False|False|True|True|False|4|dressy|False|False|False|False|True|False|False|True|True|False|False|False|False|False|False|False|False|True|True|False|True|full_bar|True|no|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|False|n/a|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
5f8tdGEQ_L3a9hyEbMjAwQ|4.0|True|n/a|False|n/a|average|False|False|False|False|True|False|3|dressy|True|False|False|False|True|False|False|True|False|False|True|False|False|False|False|False|False|True|True|False|True|full_bar|True|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
cYHzDCXCxN3byAsh5rXxJA|2.5|False|n/a|False|n/a|n/a|False|False|False|False|False|False|3|casual|n/a|False|False|False|True|False|False|True|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|True|True|False|True|full_bar|True|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|True|yes_corkage|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
QJlab4DqvBRJPUfg7Vn5ZQ|4.0|False|n/a|False|False|average|True|False|False|False|False|False|3|casual|False|False|False|False|True|False|False|True|False|False|True|False|False|False|False|False|False|True|True|False|True|full_bar|True|no|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|False|n/a|yes_corkage|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
equkECCa5WxzICTJr3YpBg|4.5|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|4|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
MTSuKAjBcxQKSG0vX2sQLQ|3.5|True|n/a|False|True|average|True|False|False|False|True|False|4|dressy|False|False|False|False|True|False|False|True|False|False|True|False|False|False|False|False|False|True|True|False|True|full_bar|True|free|n/a|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|True|True|yes_corkage|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
Fs9JCi3AtQx2rDP5Vs-3kQ|4.0|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|3|dressy|n/a|False|False|False|False|False|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|True|True|n/a|True|full_bar|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
xBSQ3xs6qSIEr07WM4ho5A|4.0|True|n/a|n/a|n/a|n/a|False|False|False|True|False|False|3|dressy|n/a|n/a|n/a|n/a|n/a|n/a|n/a|True|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|True|True|True|True|none|True|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
LOef7o-dnn7Z5qGMZCi6pw|4.0|False|n/a|False|False|average|True|False|False|False|True|False|4|dressy|True|False|False|False|True|False|False|True|False|False|True|False|False|False|False|True|False|True|True|False|True|full_bar|True|free|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
9QSK3jux4ZOOfZGpNaDV0A|4.5|n/a|n/a|True|n/a|n/a|False|False|False|False|False|n/a|3|casual|n/a|False|False|False|False|False|False|True|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|True|True|True|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|True|yes_corkage|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
TuarWzZ4ITf3H7vkPrz-Kw|3.5|False|n/a|False|False|loud|True|False|False|False|False|False|3|casual|False|False|False|False|True|False|False|True|False|False|False|False|False|True|False|False|False|True|True|True|True|full_bar|True|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
uW9uoAl4bHoSyP1xacjbDA|3.0|True|n/a|False|True|quiet|False|False|False|True|False|False|3|casual|True|False|False|False|True|False|False|True|False|False|False|False|False|False|False|False|True|True|True|True|True|full_bar|True|no|True|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
8Z3jgKCdfp57PvT1AFOWtg|4.0|False|n/a|False|False|average|False|False|False|True|False|False|3|casual|False|False|False|False|True|False|False|True|False|True|False|False|False|False|False|False|False|True|True|False|True|full_bar|True|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
4uuQIYWBqOGOAmU_E6R2bQ|4.0|False|n/a|False|False|quiet|True|False|False|False|True|False|4|dressy|False|False|False|False|True|False|False|True|False|True|False|False|False|False|False|False|False|True|True|False|True|full_bar|True|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
Ensu96ecI0OReupNS2x7ig|4.0|False|n/a|False|False|average|True|False|False|False|False|False|3|casual|False|False|False|False|True|False|False|True|False|False|True|False|False|False|False|False|False|True|True|False|True|full_bar|True|no|True|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|False|True|yes_corkage|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
Y3yvG4fGfOR0iJkGuM-NDQ|3.5|False|n/a|False|False|average|False|False|False|True|False|False|3|casual|False|False|False|False|True|False|False|True|False|False|True|False|False|False|False|False|False|True|True|False|True|full_bar|True|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
uCFoGYwwjXqsRdmD8Ecskw|4.0|True|n/a|False|False|average|True|False|False|False|True|False|3|dressy|True|False|False|False|True|False|False|True|False|False|False|False|False|False|False|True|False|True|True|False|True|full_bar|True|free|n/a|n/a|n/a|False|no|False|False|n/a|n/a|n/a|n/a|n/a|n/a|False|yes_free|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
wQgdpcqcA0HgDVZvrOk7Yw|3.5|False|n/a|False|False|average|True|False|False|False|True|False|4|dressy|False|False|False|False|True|False|False|True|True|False|True|False|False|False|False|False|False|True|True|False|True|full_bar|True|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
VVKXPSgU3KeLxrXVPYwStw|3.0|False|n/a|True|False|quiet|False|False|False|True|False|False|3|casual|False|False|False|False|True|False|False|True|True|False|False|False|False|False|False|False|False|True|True|False|True|full_bar|False|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
8_HGHlHsNdCnTsLQYHteAw|4.0|False|n/a|False|False|average|True|False|False|False|True|False|3|casual|False|False|False|False|True|False|False|True|False|False|True|False|False|False|False|False|False|True|True|False|True|full_bar|True|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|False|True|yes_free|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
Z0kyK8wCBNGkkUT9UrMWcg|4.5|True|n/a|True|False|average|False|False|False|True|True|False|4|dressy|True|False|False|False|True|False|False|True|False|False|True|False|False|False|False|False|False|True|True|False|True|full_bar|True|free|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|False|True|yes_corkage|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
88CNSyeoKhGn1x0SHvz8Ig|3.5|True|n/a|True|True|average|True|False|False|False|True|False|3|casual|False|False|False|False|True|False|False|True|False|False|False|False|False|False|False|False|True|True|True|False|True|full_bar|True|free|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
LcBWyVrCN49IOvkAPNPmZA|3.5|True|n/a|True|True|average|False|False|False|True|True|False|3|casual|True|False|False|False|True|False|False|True|False|False|True|False|False|False|False|False|False|True|True|False|True|full_bar|True|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
APe_0I6DqbNQonSlEkMSEQ|4.5|True|n/a|False|True|average|False|False|False|True|True|True|3|dressy|False|False|False|False|True|False|False|True|False|False|True|False|False|False|False|False|False|True|True|False|True|full_bar|True|no|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|yes_corkage|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
ASOiJ8MmbBTgK2D1_MQrqg|4.0|False|n/a|False|False|average|True|False|False|False|True|False|4|dressy|False|False|False|False|True|False|False|True|True|False|False|False|False|False|False|False|False|True|True|False|True|full_bar|True|free|False|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|False|True|yes_corkage|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
R-3BEMIs0SfR8ilLu2vvjw|4.0|False|n/a|False|False|quiet|False|False|False|True|False|False|3|casual|False|False|False|False|True|False|False|True|True|False|False|False|False|False|False|False|False|True|True|True|True|full_bar|True|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
QySefgRL-TSHDNEd336FtA|4.0|True|n/a|True|n/a|average|False|False|False|True|False|False|3|casual|True|False|False|False|True|False|False|True|True|False|True|False|False|False|False|False|False|True|True|False|True|full_bar|True|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
5FE1Y9cZ-YOQA943nTi7cA|4.5|True|n/a|False|False|average|False|False|False|True|False|False|3|dressy|False|False|False|False|True|False|False|True|True|False|False|False|False|False|False|False|False|True|True|False|True|full_bar|True|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|False|True|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
EnKI5w-x0_ZPAS_3QPYFtQ|4.0|False|n/a|False|True|average|False|False|False|True|False|False|3|dressy|False|False|False|False|True|False|False|True|False|False|True|False|False|False|False|False|False|True|True|False|True|full_bar|True|free|n/a|n/a|n/a|True|no|True|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
m6qyMwd7hgZDmupqeM3_gg|3.5|True|True|False|False|very_loud|False|False|False|False|False|False|4|casual|False|n/a|n/a|n/a|n/a|n/a|n/a|False|False|False|False|False|False|False|False|False|False|False|True|True|True|none|n/a|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
UpkfQApZT5rctZicZ_ZTgw|4.5|True|n/a|False|False|average|False|False|False|True|False|False|3|dressy|True|False|False|False|True|False|False|True|False|False|True|False|False|False|False|False|False|True|True|False|True|full_bar|True|free|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|False|n/a|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
5YJTg4792Pf0QcpSbnu9dw|3.0|True|n/a|False|n/a|n/a|False|False|False|True|False|False|3|casual|n/a|False|False|False|True|False|False|True|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|True|True|False|True|full_bar|True|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
ecpYgTTQuXzmYNGxGTvbhw|3.5|False|n/a|False|False|average|True|False|False|False|False|False|3|dressy|True|False|False|False|True|False|False|True|False|False|True|False|False|False|False|False|False|True|True|False|True|full_bar|True|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
xUnM3aQI3BIw_zNU8cBgEA|4.0|False|n/a|True|True|quiet|False|False|False|True|True|False|3|dressy|True|False|False|True|False|False|False|True|False|False|False|False|False|False|False|False|False|True|True|False|True|full_bar|True|free|n/a|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
d6a32QfHpXLdTdTPuR9lMg|4.0|False|n/a|False|n/a|quiet|True|False|False|False|True|False|3|casual|False|False|False|False|True|False|False|True|False|False|True|False|False|False|False|False|False|True|True|False|True|full_bar|True|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
nNczqTna7cD1bDh0AbEPGQ|4.0|True|n/a|False|True|average|False|False|False|False|False|False|3|casual|False|False|False|False|True|False|False|True|False|False|False|False|False|False|False|False|False|True|True|True|True|beer_and_wine|True|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
cN6aBxe2mQvrQlzk26LyRQ|4.0|False|False|False|False|average|False|False|False|True|False|False|3|dressy|True|False|False|False|True|False|False|True|False|False|True|False|False|False|False|False|False|True|True|False|True|full_bar|True|no|n/a|n/a|n/a|True|no|True|False|True|False|False|False|False|n/a|n/a|no|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
6YWp7frmHKuPLYSlPyUdsw|3.0|True|n/a|True|n/a|n/a|False|False|False|True|False|False|3|casual|n/a|False|False|False|False|False|False|True|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|True|True|False|True|full_bar|n/a|n/a|n/a|n/a|n/a|False|outdoor|True|False|n/a|False|True|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
rP76z9iDOFczywAiee-l7A|4.0|True|n/a|False|False|average|True|False|False|False|True|False|3|casual|True|False|False|False|True|False|False|True|False|False|False|False|False|False|True|False|False|True|True|False|True|full_bar|True|free|True|False|n/a|False|no|True|False|n/a|True|False|False|n/a|False|True|yes_corkage|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
dMwwBt0BcE4zfIiBBXMogg|3.5|True|n/a|False|False|average|True|False|False|False|True|False|4|dressy|False|False|False|False|True|False|True|True|False|False|True|False|False|False|False|False|False|True|True|False|True|full_bar|True|free|n/a|n/a|n/a|True|no|False|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
H6CJflwclNpttYrtsBMsVg|3.5|False|n/a|False|False|average|True|False|False|False|True|False|3|casual|False|False|False|False|True|False|False|True|False|False|True|False|False|False|False|False|False|True|True|False|True|full_bar|True|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|False|n/a|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
DO3Gk17RyJVW7zYMCtYPnw|4.0|False|n/a|False|False|average|True|False|False|False|True|False|3|casual|False|False|False|False|True|False|False|True|False|False|False|False|False|False|True|False|False|True|True|False|True|full_bar|True|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|False|False|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
uC8nWYLTBtIc9p6JrcvgkQ|3.5|True|n/a|True|True|average|False|True|False|False|True|False|3|dressy|False|False|False|False|True|False|False|True|False|False|True|False|False|False|False|False|False|True|True|False|True|full_bar|True|no|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|False|True|yes_corkage|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
rOnzM0LHB-tR9Xb9IDoF5g|3.5|True|n/a|True|True|quiet|False|True|False|False|False|False|3|casual|True|False|False|False|True|False|False|True|False|False|True|False|False|False|False|False|False|True|True|False|True|full_bar|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
-lM-2nuo2PWM_VbG6h1g1Q|4.0|True|n/a|True|n/a|n/a|False|True|False|False|False|False|3|casual|n/a|False|False|False|True|False|False|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|True|True|False|False|full_bar|True|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|False|n/a|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
EbhnT9RcTyyGNBp1s2NQZQ|3.5|False|n/a|True|False|average|False|True|False|False|False|False|3|dressy|False|False|False|False|True|False|False|True|False|False|True|False|False|False|False|False|False|True|True|False|True|full_bar|True|no|n/a|n/a|n/a|True|no|False|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
cpjNtM6Hzs3YjTBFEFcL-Q|2.5|n/a|n/a|True|n/a|n/a|False|False|False|False|True|n/a|3|n/a|n/a|False|False|False|False|False|False|True|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|True|True|False|True|full_bar|n/a|n/a|n/a|n/a|n/a|n/a|outdoor|n/a|True|n/a|False|False|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
q_DrPmiLrHEpR_SQvQXELQ|4.0|False|n/a|False|False|average|True|False|False|False|True|False|4|dressy|False|False|False|False|True|False|False|True|False|False|False|False|False|False|True|False|False|True|True|False|True|full_bar|True|no|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|False|True|no|False|n/a|True|False|True|False|False|True|True|n/a|n/a
YacTpiq0ZptFcXD7I-kdGA|4.0|False|n/a|False|False|average|True|False|False|False|True|False|4|dressy|False|False|False|False|True|False|False|True|False|False|False|False|False|False|False|True|False|True|True|False|True|full_bar|True|no|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|False|True|yes_corkage|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
5IWu0xhlZEopvIz3w7o_3w|4.0|False|n/a|False|False|average|True|False|False|False|False|False|3|casual|True|False|False|False|True|False|False|True|False|False|True|False|False|False|False|False|False|True|True|False|True|full_bar|True|free|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|False|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a|n/a
